id,name,Result
824,Francis Bruguière,✅ Found to fetch entity
7,Expressionism,is found in movements table
7,824,is added in human_movement table
7,824,is found in human_movement table
1267,Robert Cottingham,✅ Found to fetch entity
1669,Dušan Džamonja,✅ Found to fetch entity
6,modernism,is found in movements table
6,1669,is added in human_movement table
6,1669,is found in human_movement table
1701,Louis Michel Eilshemius,✅ Found to fetch entity
10,modern art,is found in movements table
10,1701,is added in human_movement table
10,1701,is found in human_movement table
1727,August Endell,✅ Found to fetch entity
1833,Theodore Lux Feininger,✅ Found to fetch entity
1879,Howard Finster,✅ Found to fetch entity
59,outsider art,is found in movements table
59,1879,is added in human_movement table
59,1879,is found in human_movement table
2026,Shigeo Fukuda,✅ Found to fetch entity
2682,Gerhard Hoehme,✅ Found to fetch entity
2685,Paul van Hoeydonck,✅ Found to fetch entity
2898,Marcel Jean,✅ Found to fetch entity
2991,Anatoli Lvovich Kaplan,✅ Found to fetch entity
3026,Max Kaus,✅ Found to fetch entity
3227,Takehisa Kosugi,✅ Found to fetch entity
3351,Jacqueline Lamba,✅ Found to fetch entity
3,Surrealism,is found in movements table
3,3351,is added in human_movement table
3,3351,is found in human_movement table
3397,Oskar Laske,✅ Found to fetch entity
3404,John Latham,✅ Found to fetch entity
48,contemporary art,is found in movements table
48,3404,is added in human_movement table
48,3404,is found in human_movement table
3856,Charles Maurin,✅ Found to fetch entity
11,Symbolism,is found in movements table
11,3856,is added in human_movement table
11,3856,is found in human_movement table
3940,Gerhard Merz,✅ Found to fetch entity
4063,Roberto Montenegro,✅ Found to fetch entity
4218,Reuben Nakian,✅ Found to fetch entity
4242,Heinrich Nauen,✅ Found to fetch entity
7,Expressionism,is found in movements table
7,4242,is added in human_movement table
7,4242,is found in human_movement table
4588,Emilio Pettoruti,✅ Found to fetch entity
4625,Howardena Pindell,✅ Found to fetch entity
5069,Ernö Rubik,✅ Found to fetch entity
5272,Gotthard Schuh,✅ Found to fetch entity
5498,Kenneth Snelson,✅ Found to fetch entity
64,abstract art,is found in movements table
64,5498,is added in human_movement table
64,5498,is found in human_movement table
5896,Bradley Walker Tomlin,✅ Found to fetch entity
87,abstract expressionism,is found in movements table
87,5896,is added in human_movement table
87,5896,is found in human_movement table
6220,John Walker,✅ Found to fetch entity
48,contemporary art,is found in movements table
48,6220,is added in human_movement table
48,6220,is found in human_movement table
6378,Fred Williams,✅ Found to fetch entity
6764,Joyce Wieland,✅ Found to fetch entity
6902,Glenn Ligon,✅ Found to fetch entity
23,conceptual art,is found in movements table
23,6902,is added in human_movement table
23,6902,is found in human_movement table
226,Black Atlantic,is found in movements table
226,6902,is added in human_movement table
226,6902,is found in human_movement table
7051,Betty Woodman,✅ Found to fetch entity
215,Pattern and Decoration,is found in movements table
215,7051,is added in human_movement table
215,7051,is found in human_movement table
7421,Jacques Herzog,✅ Found to fetch entity
7837,Peter Stampfli,✅ Found to fetch entity
8090,Miyako Ishiuchi,✅ Found to fetch entity
8218,Thom Mayne,✅ Found to fetch entity
12604,André Verdet,✅ Found to fetch entity
26247,Angela Bulloch,✅ Found to fetch entity
28150,Enric Miralles,✅ Found to fetch entity
30299,John Maeda,✅ Found to fetch entity
30316,Sybil Andrews,✅ Found to fetch entity
6,modernism,is found in movements table
6,30316,is added in human_movement table
6,30316,is found in human_movement table
30644,Al Hansen,✅ Found to fetch entity
12,Fluxus,is found in movements table
12,30644,is added in human_movement table
12,30644,is found in human_movement table
32236,Ed Emshwiller,✅ Found to fetch entity
32654,Mark Wallinger,✅ Found to fetch entity
48,contemporary art,is found in movements table
48,32654,is added in human_movement table
48,32654,is found in human_movement table
34218,Farkas Molnár,✅ Found to fetch entity
35716,Sibylle Bergemann,✅ Found to fetch entity
36928,André Giroux,✅ Found to fetch entity
37582,Margaret Macdonald,✅ Found to fetch entity
41,Art Nouveau,is found in movements table
41,37582,is added in human_movement table
41,37582,is found in human_movement table
38215,Bjarke Ingels,✅ Found to fetch entity
39905,Alois Carigiet,✅ Found to fetch entity
40447,Raúl Zurita,✅ Found to fetch entity
236,Neoavanguardia,is added movements table
236,Neoavanguardia,is found in movements table
236,40447,is added in human_movement table
236,40447,is found in human_movement table
41287,Guy Peellaert,✅ Found to fetch entity
8,pop art,is found in movements table
8,41287,is added in human_movement table
8,41287,is found in human_movement table
54,hyperrealism,is found in movements table
54,41287,is added in human_movement table
54,41287,is found in human_movement table
237,appropriation,is added movements table
237,appropriation,is found in movements table
237,41287,is added in human_movement table
237,41287,is found in human_movement table
46782,Tina Weymouth,✅ Found to fetch entity
47774,Lejaren Hiller,✅ Found to fetch entity
49108,Loretta Lux,✅ Found to fetch entity
49140,Marco Brambilla,✅ Found to fetch entity
67838,Edmund Edel,✅ Found to fetch entity
71206,Coco Fusco,✅ Found to fetch entity
49,Ivor Abrahams,✅ Found to fetch entity
48,contemporary art,is found in movements table
48,49,is added in human_movement table
48,49,is found in human_movement table
55,Norman Ackroyd,✅ Found to fetch entity
325,Vladimir Baranoff-Rossiné,✅ Found to fetch entity
472,Billy Al Bengston,✅ Found to fetch entity
238,Finish Fetish,is added movements table
238,Finish Fetish,is found in movements table
238,472,is added in human_movement table
238,472,is found in human_movement table
8,pop art,is found in movements table
8,472,is added in human_movement table
8,472,is found in human_movement table
554,Charles Biederman,✅ Found to fetch entity
588,Ronald Bladen,✅ Found to fetch entity
594,Werner Blaser,✅ Found to fetch entity
608,Barbara Bloom,✅ Found to fetch entity
703,Firmin Bouisset,✅ Found to fetch entity
1073,Sarah Charlesworth,✅ Found to fetch entity
56,feminist art,is found in movements table
56,1073,is added in human_movement table
56,1073,is found in human_movement table
1210,George Condo,✅ Found to fetch entity
48,contemporary art,is found in movements table
48,1210,is added in human_movement table
48,1210,is found in human_movement table
1236,Andries Dirk Copier,✅ Found to fetch entity
1407,Gene Davis,✅ Found to fetch entity
190,Washington Color School,is found in movements table
190,1407,is added in human_movement table
190,1407,is found in human_movement table
1491,Agnes Denes,✅ Found to fetch entity
23,conceptual art,is found in movements table
23,1491,is added in human_movement table
23,1491,is found in human_movement table
113,land art,is found in movements table
113,1491,is added in human_movement table
113,1491,is found in human_movement table
1698,Jorge Eielson,✅ Found to fetch entity
239,Generation of '50 (Perú),is added movements table
239,Generation of '50 (Perú),is found in movements table
239,1698,is added in human_movement table
239,1698,is found in human_movement table
1826,Hans Feibusch,✅ Found to fetch entity
2122,George Passmore,✅ Found to fetch entity
2262,Sylvia Gosse,✅ Found to fetch entity
2502,Dudley Hardy,✅ Found to fetch entity
2669,Ludwig Hirschfeld-Mack,✅ Found to fetch entity
2971,Horst-Egon Kalinowski,✅ Found to fetch entity
3129,Felix Klee,✅ Found to fetch entity
3183,Fritz Koenig,✅ Found to fetch entity
3281,Tetsumi Kudo,✅ Found to fetch entity
3853,Alfred H. Maurer,✅ Found to fetch entity
6,modernism,is found in movements table
6,3853,is added in human_movement table
6,3853,is found in human_movement table
3920,Xavier Mellery,✅ Found to fetch entity
11,Symbolism,is found in movements table
11,3920,is added in human_movement table
11,3920,is found in human_movement table
5034,Jaroslav Rössler,✅ Found to fetch entity
5258,Fritz Scholder,✅ Found to fetch entity
87,abstract expressionism,is found in movements table
87,5258,is added in human_movement table
87,5258,is found in human_movement table
5320,Armand Séguin,✅ Found to fetch entity
28,Pont-Aven School,is found in movements table
28,5320,is added in human_movement table
28,5320,is found in human_movement table
5493,Richard Smith,✅ Found to fetch entity
8,pop art,is found in movements table
8,5493,is added in human_movement table
8,5493,is found in human_movement table
5653,Hedda Sterne,✅ Found to fetch entity
87,abstract expressionism,is found in movements table
87,5653,is added in human_movement table
87,5653,is found in human_movement table
5727,Larry Sultan,✅ Found to fetch entity
5968,Igael Tumarkin,✅ Found to fetch entity
6490,Sori Yanagi,✅ Found to fetch entity
6495,Max Yavno,✅ Found to fetch entity
6532,Léon Zack,✅ Found to fetch entity
80,School of Paris,is found in movements table
80,6532,is added in human_movement table
80,6532,is found in human_movement table
6583,Gilberto Zorio,✅ Found to fetch entity
143,Arte Povera,is found in movements table
143,6583,is added in human_movement table
143,6583,is found in human_movement table
7004,Leon Kossoff,✅ Found to fetch entity
7,Expressionism,is found in movements table
7,7004,is added in human_movement table
7,7004,is found in human_movement table
7422,Pierre de Meuron,✅ Found to fetch entity
14164,Michael McClure,✅ Found to fetch entity
32,Beat Generation,is found in movements table
32,14164,is added in human_movement table
32,14164,is found in human_movement table
17816,Richard Benson,✅ Found to fetch entity
22724,Shirazeh Houshiary,✅ Found to fetch entity
64,abstract art,is found in movements table
64,22724,is added in human_movement table
64,22724,is found in human_movement table
24581,Gertrud Arndt,✅ Found to fetch entity
25,Bauhaus,is found in movements table
25,24581,is added in human_movement table
25,24581,is found in human_movement table
25189,Ernesto Neto,✅ Found to fetch entity
25552,Gilbert Proesch,✅ Found to fetch entity
27561,Kutlug Ataman,✅ Found to fetch entity
28097,Wangechi Mutu,✅ Found to fetch entity
240,Afrofuturism,is added movements table
240,Afrofuturism,is found in movements table
240,28097,is added in human_movement table
240,28097,is found in human_movement table
48,contemporary art,is found in movements table
48,28097,is added in human_movement table
48,28097,is found in human_movement table
28772,Daniel Richter,✅ Found to fetch entity
48,contemporary art,is found in movements table
48,28772,is added in human_movement table
48,28772,is found in human_movement table
